transaction_id,date,num_of_items,order_list,employee,total
231029101,231029,1,"{105024}",Emily,5.95
231029102,231029,5,"{105022,104043,105014,104027,105007}",Felix,23.45
231029103,231029,2,"{101007,101016}",Madison,3.95
231029104,231029,9,"{101007,104011,101001,103001,104015,102018,103001,101018,104023}",Uranium,29.05
231029105,231029,8,"{104011,101006,104023,104029,101006,104042,105003,105003}",Oppenheimer,37.0
231029106,231029,6,"{104015,103001,105006,103001,105003,102003}",Bethany,28.45
231029107,231029,7,"{104037,104045,101005,104043,105023,101003,102005}",Tatiana,23.2
231029108,231029,6,"{104003,106005,101004,103001,103001,104009}",Zimbabwe,24.0
231029109,231029,1,"{102013}",Kelly,0.8
231029110,231029,4,"{201014,104045,102010,104006}",Cecile,10.95
231029111,231029,2,"{102009,101010}",Emily,4.55
231029112,231029,1,"{104012}",Rebecca,3.45
231029113,231029,2,"{104022,102018}",Jessica,5.15
231029114,231029,4,"{106008,103001,103001,103001}",Quavo,19.1
231029115,231029,3,"{103001,201004,104019}",Madison,11.25
231029116,231029,5,"{201018,104005,102004,103001,104004}",Madison,13.1
231029117,231029,8,"{103001,105009,105007,201006,201014,103001,201015,104038}",Emily,36.3
231029118,231029,7,"{101016,102016,104007,101022,101017,201002,201004}",Jessica,11.4
231029119,231029,1,"{106005}",Precilla,3.25
231029120,231029,1,"{101003}",Precilla,3.25
231029121,231029,3,"{105018,103001,101012}",Jessica,15.15
231029122,231029,5,"{103001,103001,201013,102013,201002}",Emily,16.3
231029123,231029,7,"{201016,103001,104034,104018,103001,101007,103001}",Gabe,30.25
231030000,231030,3,"{105020,102006,201017}",Felix,10.15
231030001,231030,6,"{105003,101005,102002,103001,105001,104034}",Precilla,24.75
231030002,231030,7,"{101015,104007,106012,105013,105021,104034,103001}",Xerxes,28.0
231030003,231030,2,"{201016,101019}",Uranium,6.9
231030004,231030,4,"{201010,105020,103001,101019}",Kelly,17.2
231030005,231030,5,"{103001,101022,201006,103001,201022}",Cecile,20.95
231030006,231030,6,"{102003,104033,103001,104008,101006,106004}",Quavo,21.75
231030007,231030,1,"{104018}",Jessica,3.45
231030008,231030,7,"{105003,201015,103001,201021,102006,102003,104004}",Emily,20.6
231030009,231030,1,"{105030}",Cecile,5.95
231030010,231030,4,"{201009,201021,105016,103001}",Lily,17.6
231030011,231030,7,"{201015,105006,104005,104003,103001,103001,101017}",Tatiana,25.9
231030012,231030,2,"{104045,106008}",Tatiana,7.4
231030013,231030,5,"{104010,101001,103001,103001,106007}",Uranium,18.65
231030014,231030,3,"{103001,104031,105030}",Gabe,15.05
231030015,231030,5,"{201010,103001,106001,201021,105008}",Cecile,22.35
231030016,231030,7,"{102008,101013,105017,105023,102001,105011,201011}",Lily,22.1
231030017,231030,2,"{105015,106012}",Zimbabwe,10.4
231030018,231030,8,"{106005,102006,106010,101008,201013,101018,105027,105018}",Vector,27.95
231030019,231030,6,"{102014,104028,105013,105017,104033,104023}",Uranium,26.45
231030020,231030,8,"{105018,201007,105021,104035,103001,104028,102017,201017}",Emily,33.65
231030021,231030,9,"{103001,101003,101022,103001,101020,105011,104015,104043,201019}",Wylie,38.55
231030022,231030,4,"{106011,101015,105024,104027}",Natalie,14.85
231030023,231030,8,"{105008,104010,103001,101024,106005,104038,103001,201017}",Madison,35.4
231030024,231030,2,"{101012,104022}",Natalie,9.6
231030025,231030,3,"{105014,101006,105030}",Oppenheimer,16.05
231030026,231030,5,"{105005,106011,201021,101023,104009}",Madison,22.35
231030027,231030,7,"{106001,101014,201006,104033,105011,201012,103001}",Emily,47.6
231030028,231030,3,"{101005,103001,201015}",Vector,12.15
231030029,231030,2,"{104016,201017}",Indigo,6.2
231030030,231030,3,"{101014,104007,103001}",Kelly,27.8
231030031,231030,9,"{201010,104003,102005,102009,103001,101003,105018,103001,106008}",Lily,27.95
231030032,231030,2,"{104029,103001}",Indigo,9.6
231030033,231030,9,"{201004,201004,104025,103001,201022,102005,103001,101016,101006}",Helen,20.85
231030034,231030,2,"{104017,201019}",Madison,6.5
231030035,231030,5,"{105011,201011,201009,105003,102005}",Bethany,18.4
231030036,231030,3,"{103001,101018,104005}",Vector,8.7
231030037,231030,7,"{104014,105027,103001,105023,102011,104019,201021}",Xerxes,29.5
231030038,231030,1,"{105007}",Amy,4.95
231030039,231030,2,"{101007,102019}",Wylie,3.95
231030040,231030,2,"{102005,105003}",Vector,5.75
231030041,231030,7,"{106012,106005,101007,201018,104039,104044,104024}",Wylie,28.45
231030042,231030,3,"{104010,104038,103001}",Natalie,12.05
231030043,231030,5,"{102007,101001,106008,103001,105010}",Rebecca,16.8
231030044,231030,8,"{101013,104045,102012,103001,105025,103001,104044,103001}",Madison,28.8
231030045,231030,3,"{102007,102001,102013}",Helen,1.8
231030046,231030,4,"{103001,105003,103001,103001}",Xerxes,21.5
231030047,231030,9,"{105028,106002,104022,102009,106009,104025,105024,103001,104037}",Cecile,38.6
231030048,231030,8,"{104045,101001,103001,101008,105018,101018,103001,104020}",Xerxes,31.75
231030049,231030,4,"{101006,103001,105017,103001}",Tatiana,18.9
231030050,231030,2,"{102004,105012}",Kelly,5.95
231030051,231030,5,"{104008,105012,103001,103001,105004}",Felix,25.85
231030052,231030,6,"{101003,101007,105021,103001,103001,102018}",Lily,23.55
231030053,231030,5,"{105030,104017,103001,201005,201002}",Lily,18.15
231030054,231030,4,"{201022,104016,102010,103001}",Zimbabwe,11.25
231030055,231030,3,"{102011,102012,102015}",Lily,1.9
231030056,231030,6,"{104004,101013,201020,104039,104018,101008}",Xerxes,19.45
231030057,231030,3,"{103001,101003,201003}",Kelly,10.95
231030058,231030,4,"{101012,103001,104003,103001}",Quavo,18.7
231030059,231030,5,"{102007,201007,102017,106012,105011}",Tatiana,14.05
231030060,231030,6,"{103001,101003,201008,104045,105019,104002}",Indigo,22.5
231030061,231030,1,"{105028}",Lily,4.95
231030062,231030,7,"{105028,103001,104032,103001,106012,103001,103001}",Vector,34.25
231030063,231030,2,"{105026,104022}",Felix,10.3
231030064,231030,5,"{103001,105012,102013,104040,104027}",Vector,17.1
231030065,231030,8,"{101009,103001,102006,105011,101023,102009,105006,105012}",Emily,34.05
231030066,231030,2,"{201021,102001}",Zimbabwe,4.25
231030067,231030,2,"{104029,101024}",Precilla,10.6
231030068,231030,2,"{102010,102007}",Oppenheimer,0.6
231030069,231030,7,"{105028,101003,101016,101024,103001,101014,104006}",Jessica,41.95
231030070,231030,2,"{101002,201022}",Emily,6.2
231030071,231030,1,"{105002}",Indigo,5.45
231030072,231030,8,"{103001,104017,103001,104029,102020,103001,106005,102001}",Rebecca,28.2
231030073,231030,2,"{201018,104045}",Jessica,6.4
231030074,231030,7,"{104024,104020,101019,102019,103001,103001,103001}",Amy,27.9
231030075,231030,1,"{102016}",Bethany,0.5
231030076,231030,1,"{102006}",Bethany,1.25
231030077,231030,4,"{104019,201022,103001,104016}",Helen,16.5
231030078,231030,3,"{106009,105026,103001}",Helen,15.05
231030079,231030,1,"{103001}",Madison,4.45
231030080,231030,4,"{103001,104026,103001,105022}",Xerxes,18.3
231030081,231030,9,"{103001,104020,104029,201016,101018,105015,103001,104029,102002}",Felix,33.25
231030082,231030,3,"{104038,201012,201007}",Emily,11.15
231030083,231030,2,"{201012,103001}",Zimbabwe,7.9
231030084,231030,9,"{201004,102020,104043,103001,106006,104020,104031,104040,102017}",Zimbabwe,25.05
231030085,231030,3,"{101016,105015,103001}",Xerxes,9.2
231030086,231030,1,"{103001}",Jessica,4.45
231030087,231030,1,"{103001}",Uranium,5.15
231030088,231030,9,"{104028,104042,103001,105013,201005,201001,101001,101014,103001}",Uranium,50.5
231030089,231030,2,"{106010,106008}",Uranium,7.4
231030090,231030,8,"{101001,201010,201006,201020,101018,105017,104017,102009}",Indigo,21.6
231030091,231030,6,"{102014,106008,103001,103001,105015,104008}",Precilla,24.85
231030092,231030,1,"{102013}",Jessica,0.8
231030093,231030,3,"{101010,101011,102005}",Jessica,8.4
231030094,231030,9,"{104012,105002,104020,106004,104024,201003,104021,103001,104013}",Precilla,38.45
231030095,231030,6,"{101017,201007,101016,105030,104010,103001}",Stacy,17.5
231030096,231030,1,"{105027}",Cecile,5.95
231030097,231030,2,"{103001,101006}",Vector,9.9
231030098,231030,7,"{102003,106002,103001,201007,103001,103001,105025}",Felix,30.5
231030099,231030,8,"{103001,101005,201003,201005,101001,102008,101018,103001}",Gabe,20.9
231030100,231030,5,"{104042,103001,103001,201022,103001}",Kelly,19.95
231030101,231030,9,"{102004,105028,105026,104041,105001,101005,101019,201011,201022}",Precilla,32.9
231030102,231030,9,"{102016,201009,104024,105015,104037,105021,104041,103001,103001}",Oppenheimer,39.7
231030103,231030,1,"{102011}",Cecile,0.6
231030104,231030,5,"{102003,102014,104039,103001,105017}",Oppenheimer,17.25
231030105,231030,5,"{105027,101015,105014,103001,103001}",Uranium,19.6
231030106,231030,2,"{103001,106010}",Uranium,8.7
231030107,231030,7,"{104037,105008,104024,106003,105020,104006,201014}",Quavo,33.75
231030108,231030,2,"{105026,103001}",Oppenheimer,10.6
231030109,231030,7,"{201015,103001,102008,101005,201019,201008,201015}",Bethany,21.3
231030110,231030,1,"{102009}",Stacy,0.6
231030111,231030,9,"{105018,106011,102013,103001,201001,104039,104036,105005,101001}",Jessica,37.2
231030112,231030,3,"{104042,201022,201021}",Zimbabwe,9.95
231030113,231030,3,"{103001,105028,105003}",Madison,16.15
231030114,231030,9,"{103001,101008,102013,101007,104030,101009,104022,104003,104037}",Tatiana,37.0
231030115,231030,5,"{105022,104029,102005,103001,105006}",Wylie,22.1
231030116,231030,4,"{105030,105016,201022,103001}",Xerxes,17.2
231030117,231030,5,"{201021,105001,105028,104011,102004}",Kelly,16.1
231030118,231030,7,"{106011,103001,101007,201017,101002,104039,104017}",Stacy,26.75
231030119,231030,2,"{104011,102007}",Gabe,3.25
231030120,231030,3,"{201012,201020,106008}",Gabe,10.15
231030121,231030,6,"{105012,104027,102014,102015,103001,106002}",Wylie,23.3
231030122,231030,4,"{106003,104007,102006,105023}",Emily,15.8
231030123,231030,7,"{103001,106003,105023,105002,101018,105026,104005}",Lily,31.6
231030124,231030,2,"{105023,103001}",Wylie,10.6
231030125,231030,6,"{104038,102004,201020,106004,103001,105011}",Indigo,21.45
231030126,231030,6,"{101016,105007,201010,103001,101022,201015}",Stacy,21.15
231030127,231030,2,"{105026,101023}",Cecile,10.9
231030128,231030,1,"{103001}",Bethany,3.95
231030129,231030,5,"{104001,103001,201006,103001,101006}",Emily,19.65
231030130,231030,4,"{104020,104038,103001,103001}",Quavo,20.1
231030131,231030,2,"{104013,103001}",Helen,8.9
231030132,231030,9,"{105016,101008,201001,105026,103001,102002,104011,104014,101011}",Xerxes,33.3
231030133,231030,4,"{201019,103001,105015,201004}",Emily,15.6
231030134,231030,6,"{103001,104038,105001,103001,104012,105019}",Zimbabwe,27.2
231030135,231030,1,"{104041}",Natalie,3.25
231030136,231030,4,"{105012,101019,101023,101002}",Precilla,18.1
231030137,231030,1,"{104004}",Rebecca,2.95
231030138,231030,4,"{201021,103001,106012,103001}",Kelly,19.4
231030139,231030,6,"{104043,105002,105023,102002,105011,102015}",Helen,21.3
231030140,231030,4,"{201022,106012,101023,201011}",Emily,16.2
231030141,231030,1,"{104020}",Felix,4.95
231030142,231030,2,"{105012,102009}",Stacy,6.55
231030143,231030,2,"{102019,104017}",Quavo,3.25
231030144,231030,1,"{105010}",Oppenheimer,4.95
231030145,231030,5,"{104031,103001,104045,101001,106011}",Quavo,18.05
231030146,231030,6,"{103001,104017,103001,201010,101023,101020}",Uranium,25.5
231031000,231031,3,"{104038,104043,101018}",Jessica,7.4
231031001,231031,8,"{104010,104018,102020,104002,104023,105010,105014,103001}",Oppenheimer,29.65
231031002,231031,9,"{102003,101016,106011,201016,106004,105030,103001,102002,102017}",Tatiana,22.25
231031003,231031,9,"{104022,102014,201002,104034,103001,101014,104030,103001,103001}",Felix,53.55
231031004,231031,8,"{105005,105028,105024,102017,104009,103001,105016,105020}",Madison,37.25
231031005,231031,5,"{101002,101011,104013,104044,103001}",Oppenheimer,18.05
231031006,231031,4,"{102008,201012,102010,102009}",Jessica,5.05
231031007,231031,9,"{103001,104045,101012,105025,103001,105023,103001,104012,102008}",Lily,36.1
231031008,231031,6,"{103001,104003,201001,105021,105008,105007}",Quavo,27.4
231031009,231031,9,"{105007,105005,103001,105008,103001,102018,104024,103001,103001}",Uranium,43.8
231031010,231031,9,"{104011,106002,103001,106010,105017,106001,104027,105013,103001}",Cecile,43.75
231031011,231031,9,"{102009,102011,103001,201016,201011,103001,102020,101012,105012}",Wylie,28.6
231031012,231031,9,"{102005,103001,102013,104020,103001,105013,103001,101010,105028}",Natalie,34.85
231031013,231031,9,"{104024,104039,201004,201006,104045,105030,102020,102004,104011}",Lily,27.65
231031014,231031,4,"{101017,103001,106002,103001}",Natalie,13.75
231031015,231031,1,"{201021}",Wylie,3.25
231031016,231031,2,"{101004,104013}",Tatiana,7.2
231031017,231031,4,"{104035,106005,104018,101022}",Amy,15.9
231031018,231031,2,"{105025,104037}",Quavo,8.9
231031019,231031,2,"{102006,102018}",Uranium,1.75
231031020,231031,5,"{104038,106006,105023,101010,201012}",Precilla,20.75
231031021,231031,7,"{201009,201010,101001,103001,103001,104005,105002}",Stacy,27.85
231031022,231031,6,"{105018,105018,104030,102007,104032,104033}",Oppenheimer,27.75
231031023,231031,1,"{104037}",Lily,3.95
231031024,231031,6,"{103001,101019,201013,104030,103001,103001}",Natalie,29.6
231031025,231031,4,"{103001,102014,101005,102019}",Precilla,8.7
231031026,231031,1,"{104001}",Zimbabwe,2.95
231031027,231031,6,"{105007,102020,105024,101023,104015,101020}",Kelly,25.05
231031028,231031,9,"{105014,103001,104012,102004,104024,104040,104018,104040,104044}",Oppenheimer,31.7
231031029,231031,7,"{105020,106004,103001,101019,101008,104038,101010}",Bethany,31.05
231031030,231031,2,"{104022,103001}",Precilla,9.6
231031031,231031,1,"{103001}",Kelly,5.25
231031032,231031,7,"{101021,103001,101001,101024,201003,104032,106008}",Lily,26.85
231031033,231031,7,"{103001,106007,104005,104006,201017,101012,201004}",Jessica,24.75
231031034,231031,7,"{201011,104036,101022,104005,201015,102015,104006}",Quavo,23.4
231031035,231031,9,"{103001,104010,106004,103001,101013,105022,104043,103001,104013}",Helen,32.5
231031036,231031,1,"{105007}",Gabe,4.95
231031037,231031,4,"{103001,105030,104003,105028}",Rebecca,19.6
231031038,231031,6,"{104016,104035,101003,103001,104012,105008}",Oppenheimer,24.2
231031039,231031,8,"{103001,104029,103001,201016,201006,105029,101008,103001}",Xerxes,35.8
231031040,231031,8,"{102017,102018,201001,101007,103001,105004,102020,105001}",Zimbabwe,21.95
231031041,231031,1,"{104020}",Indigo,4.95
231031042,231031,8,"{201020,201021,201001,105025,104006,106008,103001,102016}",Vector,25.95
231031043,231031,6,"{101017,103001,104013,105022,104033,102009}",Madison,17.1
231031044,231031,9,"{201007,104032,104014,105013,103001,201016,105024,105026,101003}",Tatiana,38.75
231031045,231031,1,"{101021}",Stacy,4.95
231031046,231031,7,"{102013,102014,105023,102006,103001,106003,102014}",Helen,21.2
231031047,231031,2,"{101016,106003}",Cecile,5.95
231031048,231031,7,"{104014,104026,101002,103001,103001,104036,106008}",Felix,31.85
231031049,231031,7,"{103001,201014,103001,101021,106011,101023,106007}",Stacy,31.15
231031050,231031,7,"{105001,201018,106003,104006,104016,104001,201018}",Indigo,25.85
231031051,231031,4,"{104034,201016,101017,102018}",Felix,7.4
231031052,231031,8,"{102014,103001,104035,201019,101010,101010,102014,102004}",Stacy,22.65
231031053,231031,8,"{103001,104038,102006,104036,201006,103001,103001,201003}",Stacy,31.7
231031054,231031,3,"{201009,106005,201012}",Uranium,10.25
231031055,231031,7,"{201011,105015,104015,103001,103001,103001,103001}",Natalie,31.05
231031056,231031,3,"{101015,106010,104007}",Wylie,6.4
231031057,231031,3,"{105025,201020,201005}",Uranium,10.15
231031058,231031,5,"{102012,101002,104007,102009,103001}",Gabe,11.95
231031059,231031,4,"{102006,105024,103001,104045}",Indigo,16.1
231031060,231031,3,"{101011,104028,104011}",Felix,12.35
231031061,231031,7,"{104031,102002,201013,201012,104030,105002,105005}",Wylie,29.9
231031062,231031,4,"{103001,104020,104008,103001}",Natalie,17.8
231031063,231031,1,"{106006}",Bethany,3.45
231031064,231031,5,"{103001,104007,201006,102003,102013}",Madison,12.35
231031065,231031,7,"{105017,201016,102009,201022,103001,104012,105028}",Jessica,26.1
231031066,231031,9,"{102016,101009,103001,101024,104017,104035,105015,104022,105003}",Stacy,38.8
231031067,231031,9,"{103001,201003,104001,103001,101018,103001,101021,201020,105001}",Quavo,31.6
231031068,231031,9,"{103001,103001,105023,201009,101013,104033,104014,101004,102007}",Rebecca,34.05
231031069,231031,7,"{103001,106003,105003,104008,103001,103001,105023}",Vector,35.55
231031070,231031,1,"{105019}",Jessica,4.95
231031071,231031,1,"{104042}",Indigo,3.45
231031072,231031,2,"{102014,106008}",Precilla,4.75
231031073,231031,7,"{105007,104005,102015,103001,104029,104018,102006}",Quavo,23.0
231031074,231031,5,"{101002,101011,105001,102006,103001}",Wylie,18.25
231031075,231031,6,"{101020,103001,201020,201010,102020,105001}",Madison,19.25
231031076,231031,6,"{104038,104005,104010,104019,104006,103001}",Helen,23.6
231031077,231031,5,"{201020,201009,103001,103001,105004}",Precilla,22.85
231031078,231031,6,"{105023,103001,101021,101012,103001,104025}",Oppenheimer,27.9
231031079,231031,7,"{105020,104015,102003,104021,104037,102018,103001}",Zimbabwe,25.95
231031080,231031,2,"{201002,104021}",Uranium,7.9
231031081,231031,3,"{103001,105006,103001}",Vector,15.55
231031082,231031,8,"{201008,101009,105012,104007,103001,201015,103001,105030}",Uranium,35.0
231031083,231031,6,"{101010,105029,104039,103001,101018,104044}",Rebecca,22.65
231031084,231031,4,"{101017,106003,106005,104034}",Natalie,13.15
231031085,231031,6,"{102018,103001,104030,102002,105026,104043}",Stacy,19.5
231031086,231031,1,"{106012}",Indigo,4.45
231031087,231031,5,"{105014,104043,201006,105017,103001}",Vector,23.25
231031088,231031,9,"{104022,101002,104026,102006,105008,106003,104015,201018,103001}",Stacy,38.25
231031089,231031,4,"{103001,104045,102009,104045}",Gabe,11.45
231031090,231031,5,"{104045,103001,102010,105025,101006}",Jessica,17.1
231031091,231031,5,"{104012,103001,105024,104030,103001}",Lily,23.35
231031092,231031,7,"{104003,101018,104025,103001,102010,104004,104009}",Emily,19.65
231031093,231031,9,"{105023,104024,106010,104044,103001,101021,104034,105030,104040}",Helen,41.05
231031094,231031,3,"{104018,103001,106010}",Xerxes,10.25
231031095,231031,2,"{104025,105029}",Cecile,9.6
231031096,231031,6,"{102012,103001,201013,104043,101024,105005}",Wylie,24.45
231031097,231031,4,"{104028,101014,104041,103001}",Vector,32.35
231031098,231031,4,"{201005,103001,103001,105013}",Felix,16.2
231031099,231031,2,"{103001,201002}",Cecile,6.9
231031100,231031,2,"{201008,104027}",Oppenheimer,7.9
231031101,231031,1,"{103001}",Stacy,5.85
231031102,231031,8,"{104037,101023,106012,103001,105007,105020,104023,105012}",Rebecca,40.4
231031103,231031,4,"{105018,101023,101016,105011}",Cecile,16.65
231031104,231031,8,"{201018,103001,102020,105016,104016,101023,105009,201021}",Bethany,30.65
231031105,231031,6,"{201012,103001,104022,103001,106003,104034}",Oppenheimer,28.1
231031106,231031,5,"{201010,104023,106004,101016,101004}",Rebecca,14.9
231031107,231031,5,"{103001,104012,201005,105013,104012}",Emily,18.95
231031108,231031,9,"{102016,104045,103001,105020,201005,102019,201018,106007,103001}",Xerxes,29.35
231031109,231031,8,"{103001,101004,102007,101022,103001,101020,105029,106009}",Quavo,30.25
231031110,231031,6,"{106001,102006,102011,103001,104038,201006}",Indigo,19.35
231031111,231031,9,"{104004,201018,105025,201016,106003,103001,201005,104017,105014}",Madison,35.25
231031112,231031,4,"{201019,104005,104024,104038}",Uranium,16.6
231031113,231031,1,"{101012}",Jessica,4.95
231031114,231031,6,"{103001,101018,104021,101009,201003,103001}",Xerxes,24.15
231031115,231031,8,"{103001,105022,102011,101004,103001,101006,104033,104011}",Oppenheimer,33.85
231031116,231031,3,"{201006,102003,201001}",Cecile,6.5
231031117,231031,1,"{105016}",Jessica,4.65
231031118,231031,8,"{104001,103001,104036,102010,103001,201010,103001,101009}",Uranium,30.15
231031119,231031,4,"{105001,103001,103001,101010}",Uranium,17.4
231031120,231031,5,"{103001,106010,101022,105020,103001}",Precilla,22.75
231031121,231031,7,"{104003,103001,101021,105026,105022,103001,102016}",Helen,28.3
231031122,231031,8,"{104035,105010,105014,201010,103001,201003,104018,104027}",Lily,33.4
231031123,231031,4,"{104045,103001,102019,103001}",Helen,13.45
231031124,231031,3,"{104032,104015,104008}",Helen,12.65
231031125,231031,6,"{104021,105027,103001,201002,201010,102020}",Madison,22.75
231031126,231031,3,"{106008,102012,104022}",Rebecca,9.1
231101000,231101,5,"{101020,105025,201005,201017,104034}",Felix,18.85
231101001,231101,9,"{103001,201001,101021,104004,103001,101006,102007,105022,101010}",Oppenheimer,33.8
231101002,231101,5,"{105024,104042,104031,104041,104024}",Lily,22.95
231101003,231101,8,"{201014,105005,104037,101010,201017,201002,103001,201012}",Cecile,31.0
231101004,231101,6,"{101016,103001,102007,105019,101021,104007}",Madison,17.5
231101005,231101,9,"{104024,105005,101013,103001,101015,106005,101019,106009,103001}",Xerxes,34.55
231101006,231101,5,"{105020,102006,106011,103001,104020}",Gabe,20.75
231101007,231101,8,"{101006,201022,103001,103001,103001,105010,201004,106002}",Gabe,36.2
231101008,231101,6,"{103001,103001,104014,102006,105018,103001}",Zimbabwe,24.4
231101009,231101,6,"{104010,105012,201009,201020,102006,106011}",Kelly,20.8
231101010,231101,5,"{101015,103001,105009,101005,105001}",Madison,20.4
231101011,231101,9,"{105020,105020,104001,201005,201012,103001,101004,201004,102020}",Amy,28.8
231101012,231101,5,"{101015,102010,102004,201015,103001}",Quavo,8.0
231101013,231101,4,"{201021,106007,105001,106009}",Indigo,15.8
231101014,231101,6,"{201013,103001,104038,103001,105016,104006}",Gabe,26.7
231101015,231101,6,"{101012,103001,101015,105001,101012,105027}",Madison,26.45
231101016,231101,3,"{101020,105012,105027}",Lily,16.35
231101017,231101,4,"{201009,103001,106009,104038}",Tatiana,15.9
231101018,231101,2,"{105030,106001}",Lily,10.9
231101019,231101,1,"{104011}",Uranium,3.25
231101020,231101,3,"{106007,103001,104029}",Felix,13.85
231101021,231101,6,"{103001,104028,105007,104030,102013,102003}",Precilla,21.2
231101022,231101,8,"{201012,201012,201018,102005,106012,102019,103001,201007}",Felix,22.2
231101023,231101,6,"{105030,101011,103001,105022,104009,103001}",Bethany,27.9
231101024,231101,1,"{201004}",Natalie,0.95
231101025,231101,1,"{103001}",Vector,5.25
231101026,231101,5,"{104022,105013,103001,102002,103001}",Vector,18.1
231101027,231101,2,"{201014,104017}",Xerxes,6.7
231101028,231101,2,"{105026,103001}",Indigo,9.3
231101029,231101,3,"{104002,105017,106007}",Kelly,12.15
231101030,231101,2,"{201006,201015}",Rebecca,6.4
231101031,231101,1,"{102005}",Oppenheimer,0.0
231101032,231101,6,"{103001,105017,101011,103001,102005,104016}",Vector,21.15
231101033,231101,3,"{104005,104028,201002}",Quavo,10.15
231101034,231101,9,"{103001,104035,103001,101015,106003,101005,101009,103001,104027}",Tatiana,39.3
231101035,231101,7,"{201004,104016,201013,105005,101024,105010,105018}",Amy,30.35
231101036,231101,7,"{104011,106006,104042,102017,103001,102008,104007}",Indigo,19.45
231101037,231101,4,"{104025,106011,103001,104004}",Gabe,15.8
231101038,231101,1,"{104025}",Natalie,3.95
231101039,231101,8,"{106008,105018,102005,103001,201020,101018,103001,106005}",Tatiana,26.1
231101040,231101,4,"{104016,102006,101002,101005}",Rebecca,11.1
231101041,231101,8,"{105009,102004,201013,103001,101021,102007,101010,104025}",Bethany,27.1
231101042,231101,8,"{104008,104044,105009,101001,105010,106008,104024,104032}",Cecile,34.6
231101043,231101,4,"{105017,104033,104016,102016}",Lily,14.55
231101044,231101,6,"{105022,103001,102020,102003,103001,104030}",Zimbabwe,22.2
231101045,231101,4,"{201019,104001,101020,104040}",Amy,13.6
231101046,231101,8,"{102012,104015,103001,104016,105026,104011,101018,105006}",Vector,28.5
231101047,231101,1,"{104032}",Emily,4.95
231101048,231101,8,"{104024,103001,105005,105027,103001,105014,103001,104029}",Quavo,44.0
231101049,231101,5,"{101006,103001,103001,201011,201009}",Tatiana,22.85
231101050,231101,1,"{104008}",Precilla,3.25
231101051,231101,9,"{201008,103001,104040,104029,105026,106006,105021,104019,103001}",Jessica,40.65
231101052,231101,9,"{201021,105015,101013,104003,103001,105009,104001,201011,201004}",Bethany,31.5
231101053,231101,8,"{104022,101007,105025,101010,104032,106008,105017,104001}",Uranium,34.8
231101054,231101,2,"{102003,105009}",Jessica,6.75
231101055,231101,5,"{104019,201022,101016,105006,105006}",Stacy,21.4
231101056,231101,9,"{201016,104010,104032,104045,105002,101004,101021,102002,105012}",Bethany,35.2
231101057,231101,1,"{104003}",Tatiana,3.45
231101058,231101,7,"{105003,201019,103001,105020,102009,201007,104020}",Precilla,27.0
231101059,231101,5,"{104034,104018,103001,201012,105025}",Wylie,19.55
231101060,231101,3,"{103001,104040,103001}",Kelly,13.35
231101061,231101,7,"{104018,103001,102003,104024,103001,105015,101015}",Xerxes,24.75
231101062,231101,9,"{201014,102012,104020,102012,104038,101021,104028,104023,102015}",Jessica,29.2
231101063,231101,6,"{103001,104013,105020,103001,102011,106010}",Bethany,21.65
231101064,231101,7,"{105008,105011,101006,105021,103001,104004,102003}",Vector,31.1
231101065,231101,3,"{101009,105025,201012}",Natalie,13.15
231101066,231101,7,"{104014,103001,106011,102014,104044,104037,102012}",Tatiana,22.05
231101067,231101,1,"{102016}",Tatiana,0.5
231101068,231101,6,"{201011,105022,101014,102018,102002,106001}",Emily,34.45
231101069,231101,7,"{103001,103001,103001,103001,103001,103001,103001}",Jessica,35.15
231101070,231101,6,"{103001,101007,103001,104029,101023,104036}",Bethany,29.8
231101071,231101,1,"{102020}",Uranium,0.0
231101072,231101,2,"{104012,201009}",Xerxes,7.2
231101073,231101,3,"{103001,104002,104035}",Helen,13.35
231101074,231101,9,"{106010,102019,101014,104023,102013,104019,105027,103001,201005}",Tatiana,47.3
231101075,231101,4,"{105003,102005,103001,103001}",Indigo,15.65
231101076,231101,7,"{104009,105011,104006,103001,103001,106010,104032}",Quavo,31.05
231101077,231101,7,"{101024,105020,103001,103001,105030,103001,105014}",Stacy,37.15
231101078,231101,5,"{103001,201006,104028,103001,104003}",Lily,19.85
231101079,231101,5,"{104027,105012,106011,104014,104038}",Precilla,23.25
231101080,231101,4,"{103001,105014,102007,105009}",Bethany,16.25
231101081,231101,2,"{104006,105018}",Kelly,9.2
231101082,231101,5,"{105027,103001,105029,104006,104026}",Helen,24.15
231101083,231101,2,"{201005,103001}",Cecile,7.9
231101084,231101,3,"{105024,104043,104017}",Emily,12.15
231101085,231101,3,"{104040,103001,104003}",Bethany,11.85
231101086,231101,4,"{105016,101021,101019,101012}",Vector,18.5
231101087,231101,4,"{105023,103001,104038,104041}",Wylie,18.8
231101088,231101,3,"{103001,102017,104010}",Uranium,8.9
231101089,231101,2,"{104007,201015}",Oppenheimer,5.9
231101090,231101,7,"{101016,105004,105017,201021,105027,102020,102009}",Oppenheimer,20.9
231101091,231101,9,"{105014,201016,103001,104042,103001,103001,103001,104033,201017}",Xerxes,42.15
231101092,231101,4,"{103001,106007,103001,102002}",Helen,13.85
231101093,231101,7,"{201014,101022,102004,104032,105020,104034,103001}",Bethany,28.2
